"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim4Fold4",3,0.480062120207566,-0.733839766354774,0.551665517295833,4,3.56516521785214
"Sim4Fold5",4.66666666666667,0.0663836982540904,-2.71230376086336,4.59411349888856,4,3.56516521785214
"Sim4Fold6",6.66666666666667,0.00632793793977631,-5.06278085580629,13.9717731457481,4,3.56516521785214
"Sim4Fold7",7.66666666666667,0.0112633224158816,-4.48620363621588,11.0834631089071,4,3.56516521785214
"Sim4Fold8",13,0.000242889014193917,-8.3229059506697,42.0872697791604,4,3.56516521785214
"Sim4Fold9",16.3333333333333,0.000244069284476819,-8.31805842020418,42.0248217556241,4,3.56516521785214
"Sim4Fold10",19.8333333333333,0.00103408577163899,-6.8742375550412,26.5816430354218,4,3.56516521785214
"Sim4Fold11",24.8333333333333,0.00329209897487792,-5.71622993134651,17.8356470540438,4,3.56516521785214
"Sim4Fold12",28.8333333333333,0.000544756402193361,-7.51517183167375,32.7142721243548,4,3.56516521785214
"Sim4Fold13",38.6666666666667,0.000852041246682087,-7.06787562070807,28.3256520745481,4,3.56516521785214
"Sim4Fold14",43.6666666666667,0.00116269755110197,-6.75701249850852,25.5686549904022,4,3.56516521785214
"Sim4Fold15",51,9.1349738488423e-05,-9.3008151378874,56.4764497433233,4,3.56516521785214
"Sim4Fold16",57,9.07140999809232e-05,-9.30779775558338,56.5931771717596,4,3.56516521785214
"Sim4Fold17",67.5,0.000184255447800016,-8.5991874598963,45.7823272979466,4,3.56516521785214
"Sim4Fold18",76.6666666666667,1.61914044844368e-05,-11.0310300439177,93.1254300220603,4,3.56516521785214
"Sim4Fold19",91,1.5603782288762e-05,-11.0679972186883,94.1060791142619,4,3.56516521785214
"Sim4Fold20",104.166666666667,0.000220455126200622,-8.41981639308243,43.3526923140898,4,3.56516521785214
"Sim4Fold21",104,1.81673953846205e-05,-10.9158820328528,90.1315665058995,4,3.56516521785214
"Sim4Fold22",118.166666666667,2.54540956316996e-05,-10.5786338993613,81.8699068226579,4,3.56516521785214
"Sim4Fold23",142,2.17072195493646e-05,-10.7378656546222,85.6789000474309,4,3.56516521785214
"Sim4Fold24",122.166666666667,9.84947611755038e-05,-9.22550719723615,55.2311548428041,4,3.56516521785214
"Sim4Fold25",136.166666666667,6.38933661218886e-06,-11.960880111523,120.953398400548,4,3.56516521785214
"Sim4Fold26",153.5,2.07444049499713e-05,-10.7832339886125,86.7938524524111,4,3.56516521785214
"Sim4Fold27",176.333333333333,5.53192698532465e-05,-9.80238924985846,65.4349542025142,4,3.56516521785214
"Sim4Fold28",242.166666666667,7.29154582316071e-06,-11.8287949873497,116.571475917091,4,3.56516521785214
"Sim4Fold29",237.5,1.20251698155231e-05,-11.3285086201991,101.295494842339,4,3.56516521785214
"Sim4Fold30",264,6.44763153965523e-05,-9.64921260475236,62.5719190128586,4,3.56516521785214
"Sim4Fold31",285,6.37746922599596e-06,-11.9627392123445,121.016172909903,4,3.56516521785214
"Sim4Fold32",236.166666666667,7.29809492735351e-06,-11.8278972127239,116.542212873068,4,3.56516521785214
"Sim4Fold33",301,6.64148972069642e-06,-11.9221742641133,119.653440022956,4,3.56516521785214
"Sim4Fold34",341.166666666667,2.04709384477159e-05,-10.7965043143143,87.1225155107051,4,3.56516521785214
"Sim4Fold35",384.833333333333,4.74499256736778e-06,-12.2584206923171,131.403429305258,4,3.56516521785214
"Sim4Fold36",406.333333333333,1.24431516764721e-05,-11.2943401525423,100.324074090727,4,3.56516521785214
"Sim4Fold37",465.166666666667,1.18371282558107e-05,-11.3442695038894,101.746549091562,4,3.56516521785214
"Sim4Fold38",483,5.33787394429958e-06,-12.1406831220417,127.169762048798,4,3.56516521785214
"Sim4Fold39",473,1.71978967322485e-05,-10.9707234646308,91.5460815498181,4,3.56516521785214
"Sim4Fold40",677,4.24042031945157e-05,-10.0682630686935,70.6884602822305,4,3.56516521785214
"Sim4Fold41",695.333333333333,3.06229243400967e-05,-10.3937616680462,77.644225578913,4,3.56516521785214
"Sim4Fold42",813.166666666667,0.000269539629541026,-8.21879513003607,40.7635506550151,4,3.56516521785214
