"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim0.5Fold1",1.5,0.417967577738103,-0.872351414685566,0.731503087158618,0.5,3.77610929555365
"Sim0.5Fold2",3.16666666666667,0.167271068404962,-1.7881396183709,2.32032163893088,0.5,3.77610929555365
"Sim0.5Fold3",3.83333333333333,0.0346824764639753,-3.36152072062347,6.52881057302885,0.5,3.77610929555365
"Sim0.5Fold4",3.5,0.276633790356052,-1.28506070395882,1.36874216362636,0.5,3.77610929555365
"Sim0.5Fold5",5,0.0323209435419448,-3.43203985200708,6.76577911552285,0.5,3.77610929555365
"Sim0.5Fold6",5.83333333333333,0.905564756700594,-0.0991964893614067,0.0150206038849976,0.5,3.77610929555365
"Sim0.5Fold7",8.83333333333333,0.507000175865142,-0.679243928516967,0.48369692694281,0.5,3.77610929555365
"Sim0.5Fold8",12.5,0.00195044211543249,-6.23969920624209,20.9358885979715,0.5,3.77610929555365
"Sim0.5Fold9",17.5,0.00325832895667129,-5.72654080500081,17.5116482925625,0.5,3.77610929555365
"Sim0.5Fold10",22.5,0.0171693385876205,-4.06463012621131,9.10782796438712,0.5,3.77610929555365
"Sim0.5Fold11",26.3333333333333,0.0182801308776738,-4.0019405533716,8.85748363304962,0.5,3.77610929555365
"Sim0.5Fold12",33,0.0285174240442223,-3.55724000854531,7.19795743835211,0.5,3.77610929555365
"Sim0.5Fold13",36.1666666666667,0.00577107963567399,-5.15489610406347,14.199191383217,0.5,3.77610929555365
"Sim0.5Fold14",49.5,0.159331599814104,-1.83676771504578,2.42203810585704,0.5,3.77610929555365
"Sim0.5Fold15",44.3333333333333,0.00987599238813515,-4.61764847824321,11.5072119794149,0.5,3.77610929555365
"Sim0.5Fold16",59.8333333333333,0.00283143905932702,-5.8669701950411,18.4037770146062,0.5,3.77610929555365
"Sim0.5Fold17",68.1666666666667,0.0134749109684452,-4.30692576937438,10.115817002263,0.5,3.77610929555365
"Sim0.5Fold18",66.1666666666667,0.0840302284176429,-2.47657868275887,3.92202399693447,0.5,3.77610929555365
"Sim0.5Fold19",78.1666666666667,0.000104836220303964,-9.16311123220051,52.0708621062606,0.5,3.77610929555365
"Sim0.5Fold20",90,0.000505389043232027,-7.59018204264362,32.4594967241982,0.5,3.77610929555365
"Sim0.5Fold21",94.8333333333333,0.0158816163135326,-4.14259304537464,9.42508233862839,0.5,3.77610929555365
"Sim0.5Fold22",109.166666666667,0.00403705474481277,-5.51223987643717,16.2115992636122,0.5,3.77610929555365
"Sim0.5Fold23",124.666666666667,0.00432756557784048,-5.44275011728165,15.8054058689225,0.5,3.77610929555365
"Sim0.5Fold24",135,0.00796746279601336,-4.83238918115173,12.5378073746593,0.5,3.77610929555365
"Sim0.5Fold25",186,0.00343738799545398,-5.67304339966095,17.1802757035583,0.5,3.77610929555365
"Sim0.5Fold26",156,0.0096349676839909,-4.64235633114417,11.6228411568716,0.5,3.77610929555365
"Sim0.5Fold27",174.833333333333,0.000426696804169746,-7.7594368574404,34.208460908695,0.5,3.77610929555365
"Sim0.5Fold28",193.5,0.00060624499935912,-7.4082263642264,30.6626219161068,0.5,3.77610929555365
"Sim0.5Fold29",244.333333333333,0.00137001969892243,-6.59293016046998,23.5725002555722,0.5,3.77610929555365
"Sim0.5Fold30",217.666666666667,0.00432469404253375,-5.44341388271129,15.8092510708058,0.5,3.77610929555365
"Sim0.5Fold31",244,0.0055418642179963,-5.19542433338348,14.4180872987133,0.5,3.77610929555365
"Sim0.5Fold32",255.5,4.02161369808265e-05,-10.1212422254522,68.5516144751989,0.5,3.77610929555365
"Sim0.5Fold33",260.833333333333,0.000344493700129397,-7.97343475467517,36.5320044624326,0.5,3.77610929555365
"Sim0.5Fold34",264.333333333333,0.000102349747352637,-9.18711471432473,52.4360238978786,0.5,3.77610929555365
"Sim0.5Fold35",359,0.0104489745691635,-4.56125143273889,11.2460926352478,0.5,3.77610929555365
"Sim0.5Fold36",381.5,0.000113313557059094,-9.08535174078587,50.9033041500274,0.5,3.77610929555365
"Sim0.5Fold37",379.666666666667,0.00130470686049626,-6.64177689141234,23.9564762443072,0.5,3.77610929555365
"Sim0.5Fold38",441,0.00446334098491879,-5.41185769362777,15.6271810287732,0.5,3.77610929555365
"Sim0.5Fold39",503.666666666667,0.00610992651612449,-5.09784053269182,13.8949426752667,0.5,3.77610929555365
"Sim0.5Fold40",538,0.00734736326536333,-4.91341376952612,12.9420618319192,0.5,3.77610929555365
"Sim0.5Fold41",581.166666666667,0.00180907115470707,-6.31494173961833,21.4774547852361,0.5,3.77610929555365
"Sim0.5Fold42",692.666666666667,7.99346523865958e-05,-9.43430110225775,56.3307515854096,0.5,3.77610929555365
"Sim0.5Fold43",776.833333333333,0.03321458838533,-3.40476609037496,6.67358435087471,0.5,3.77610929555365
"Sim0.5Fold44",846.833333333333,0.00144638414361877,-6.53868853103941,23.1517710794744,0.5,3.77610929555365
"Sim0.5Fold45",1227.33333333333,0.00697914140622059,-4.96482937747871,13.2030903035985,0.5,3.77610929555365
"Sim0.5Fold46",1274.5,0.000584801358135698,-7.44423832713794,31.0115815330428,0.5,3.77610929555365
"Sim0.5Fold47",2013.66666666667,0.0103521655203717,-4.57055955213468,11.2889216409345,0.5,3.77610929555365
"Sim0.5Fold48",2586.83333333333,0.000116636958444324,-9.05644436648148,50.4751893451174,0.5,3.77610929555365
"Sim0.5Fold49",5726.5,0.00914753580272018,-4.6942707471436,11.8682641133369,0.5,3.77610929555365
"Sim4Fold1",1.5,0.134646132245467,-2.0051051846416,2.78739133449966,4,3.77610929555365
"Sim4Fold2",1.83333333333333,0.069832403443138,-2.66165714422676,4.41381197540212,4,3.77610929555365
"Sim4Fold3",5,0.00923111093132396,-4.68517587678666,11.8250252838936,4,3.77610929555365
"Sim4Fold4",4.5,0.0457642543887822,-3.08425196444938,5.64067819154167,4,3.77610929555365
"Sim4Fold5",4.5,0.0155208053172046,-4.16557387657811,9.5198663882905,4,3.77610929555365
"Sim4Fold6",8.33333333333333,0.0565696831109276,-2.87228207135873,5.00677669366503,4,3.77610929555365
"Sim4Fold7",14.1666666666667,0.00458112856880628,-5.38580989880748,15.4780193171735,4,3.77610929555365
"Sim4Fold8",8.5,0.000863449580247211,-7.05457505206816,27.402844061704,4,3.77610929555365
"Sim4Fold9",18.3333333333333,0.000263323477910154,-8.24212732752932,39.6370745463352,4,3.77610929555365
"Sim4Fold10",16.8333333333333,0.00527032002662652,-5.24566419215753,14.6926806517011,4,3.77610929555365
"Sim4Fold11",27,0.0110196067939987,-4.5080791570193,11.0034450236331,4,3.77610929555365
"Sim4Fold12",21.5,0.00116929871420275,-6.75135109944851,24.8356970174948,4,3.77610929555365
"Sim4Fold13",37.6666666666667,0.000140163827108405,-8.87269862586641,47.8272316416264,4,3.77610929555365
"Sim4Fold14",42.8333333333333,0.000453171410820664,-7.69924011372022,33.5776540015729,4,3.77610929555365
"Sim4Fold15",46.1666666666667,3.77532422427223e-05,-10.1844391987329,69.7882925871089,4,3.77610929555365
"Sim4Fold16",46.6666666666667,0.00052468578955722,-7.55271097062441,32.0825213998156,4,3.77610929555365
"Sim4Fold17",64.1666666666667,5.48242799900459e-06,-12.1139624896171,119.085776430721,4,3.77610929555365
"Sim4Fold18",59.8333333333333,3.68602411303223e-05,-10.2083770639555,70.26200264187,4,3.77610929555365
"Sim4Fold19",66,0.00115592615277991,-6.76285339245075,24.9294461293596,4,3.77610929555365
"Sim4Fold20",90.8333333333333,5.38649095831078e-05,-9.82903132020288,63.0879302795687,4,3.77610929555365
"Sim4Fold21",90.1666666666667,2.84260400588722e-05,-10.4682049294149,75.5960266797141,4,3.77610929555365
"Sim4Fold22",117.666666666667,3.15257234581078e-05,-10.3647067276658,73.428461616122,4,3.77610929555365
"Sim4Fold23",138.166666666667,5.1440352095577e-06,-12.1776727262706,121.167912501787,4,3.77610929555365
"Sim4Fold24",133.333333333333,6.82608391420439e-06,-11.894759414235,112.177122736188,4,3.77610929555365
"Sim4Fold25",123.833333333333,0.000740403567863841,-7.20831515844369,28.7834099334212,4,3.77610929555365
"Sim4Fold26",143.666666666667,0.00015141864017559,-8.79546210581029,46.7510629654957,4,3.77610929555365
"Sim4Fold27",198.833333333333,6.54876008406767e-06,-11.936234826379,113.454598193148,4,3.77610929555365
