"Feature","pvals","qvals","log.pvals","F.stat","den.df"
"TMEM150A",0.0028076259892026,0.118875223122487,-5.8754159964182,18.5099578406058,3.74962778622618
"TMEM150B",0.0690386492423987,0.212066954908249,-2.67308879725353,4.449873770536,3.74962778622618
"TMEM150C",0.432545006609712,0.424034523335757,-0.838068896498882,0.685219623266661,3.74962778622618
"TMEM151A",0.0868938167488951,0.227781497728579,-2.4430684028799,3.83958155109999,3.74962778622618
"TMEM151B",0.571930324761398,0.482504221975283,-0.558738104879458,0.348205433117878,3.74962778622618
"TMEM156",0.502008710015721,0.453014446212117,-0.689137808812002,0.495677151252274,3.74962778622618
"TMEM158",0.377897750771114,0.39945957465226,-0.973131620559956,0.874630238859816,3.74962778622618
"TMEM160",0.183205711515996,0.295335053326268,-1.69714565083072,2.13599893630038,3.74962778622618
"TMEM161A",0.555476355310559,0.475980795039506,-0.587929235505818,0.379601691378053,3.74962778622618
"TMEM163",0.0134873145774238,0.1475284279853,-4.30600569622741,10.131014020903,3.74962778622618
"TMEM164",0.338987802845645,0.381379852639302,-1.08179115205533,1.03821745160442,3.74962778622618
"TMEM165",0.58564454961627,0.486959553847284,-0.535042244064209,0.323443031868631,3.74962778622618
"TMEM167B",0.488563768200403,0.446553844878861,-0.716285277225701,0.528624812590141,3.74962778622618
"TMEM168",0.0324095951611429,0.172907429127273,-3.42930075307785,6.7662182277447,3.74962778622618
"TMEM17",0.351743663593433,0.386655766543007,-1.04485259709891,0.981522039700247,3.74962778622618
"TMEM170B",0.792062360424554,0.554919673438858,-0.233115152357587,0.0744731992851809,3.74962778622618
"TMEM171",0.00685094770679198,0.13112912895695,-4.98336828492118,13.3282346975761,3.74962778622618
"TMEM175",0.16196178522743,0.283120453495713,-1.82039486523487,2.38930522502459,3.74962778622618
"TMEM176A",0.911190189528487,0.589577215548944,-0.0930036334474153,0.0132786178935379,3.74962778622618
"TMEM176B",0.506320879097358,0.454746969265494,-0.680584662268061,0.485450954576084,3.74962778622618
"TMEM177",0.214985332271652,0.316389204668785,-1.53718547517402,1.82366945137414,3.74962778622618
"TMEM178",0.359790295404956,0.391116704433002,-1.02223393002247,0.947353103063787,3.74962778622618
"TMEM179B",0.567558943107845,0.480970343139692,-0.566410670512908,0.356363382668096,3.74962778622618
"TMEM18",0.702751912836642,0.527439028412027,-0.352751347268725,0.156851492265479,3.74962778622618
"TMEM181",0.929676959281386,0.594854672571239,-0.072918108788182,0.0083102906863377,3.74962778622618
"TMEM183A",0.631566734356721,0.502832167192167,-0.459551666833932,0.249099374070485,3.74962778622618
"TMEM184A",0.359873306831048,0.391146488133473,-1.02200323494159,0.947006763190418,3.74962778622618
"TMEM184B",0.594827379825883,0.489923956908789,-0.51948403346855,0.307546344651784,3.74962778622618
"TMEM184C",0.462204803218855,0.435827919199081,-0.771747189116982,0.598195001127154,3.74962778622618
"TMEM185A",0.435461865859724,0.425162087525872,-0.8313480505655,0.676215943527156,3.74962778622618
"TMEM185B",0.164869860174718,0.283846281471209,-1.80259884250356,2.35205002215787,3.74962778622618
"TMEM186",0.590512417744602,0.488772949307473,-0.526764614362441,0.314949172000276,3.74962778622618
"TMEM188",0.0169932996511847,0.152809100612432,-4.07493615078439,9.16558841691107,3.74962778622618
"TMEM189",0.023713692409436,0.161039171211125,-3.74170265887309,7.8747570070064,3.74962778622618
"TMEM19",0.808715135951355,0.55926037310723,-0.212308542657148,0.0627492285733344,3.74962778622618
"TMEM192",0.197148406443545,0.303615165021443,-1.62379850165569,1.99047858073795,3.74962778622618
"TMEM194B",0.797656983970581,0.556668317986393,-0.226076618590416,0.0704137629075319,3.74962778622618
"TMEM199",0.165990157100814,0.283846281471209,-1.795826786957,2.33793335231193,3.74962778622618
"TMEM2",0.273168905606055,0.346738635864617,-1.29766497326058,1.39102929840877,3.74962778622618
"TMEM203",0.549362610635482,0.473896110164454,-0.598996562541278,0.39175634155436,3.74962778622618
"TMEM204",0.384805898025722,0.401970614799878,-0.955016232798378,0.848310081115994,3.74962778622618
"TMEM205",0.761921465840343,0.546523774473654,-0.271911791808518,0.0984973764051238,3.74962778622618
"TMEM206",0.764783342259522,0.54667031470397,-0.268162698000552,0.0960572616933018,3.74962778622618
"TMEM208",0.382082420320023,0.400683199336106,-0.962118933648342,0.858596664980646,3.74962778622618
"TMEM209",0.40842106216927,0.413973406916059,-0.89545662161872,0.76375243233429,3.74962778622618
"TMEM214",0.0429107172155384,0.184452643792428,-3.1486336657036,5.84844025556482,3.74962778622618
"TMEM218",0.0306706725125861,0.169527185884787,-3.48444837372155,6.95507863945092,3.74962778622618
"TMEM222",0.950003183529416,0.600171815951426,-0.0512899433095699,0.00419405204496279,3.74962778622618
"TMEM223",0.578342980833693,0.484766888952089,-0.547588193851604,0.336471694375855,3.74962778622618
"TMEM229B",0.110511280975321,0.247347135262315,-2.20263767296079,3.24536765409193,3.74962778622618
"TMEM237",0.0933717348949179,0.233269130292854,-2.37116660379871,3.6572686378644,3.74962778622618
"TMEM25",0.651298475450385,0.511135826526933,-0.428787254211908,0.22089718741896,3.74962778622618
"TMEM26",0.871925861145272,0.577138851838799,-0.137050880310095,0.0277658327920738,3.74962778622618
"TMEM30A",0.461869636570782,0.435717040338644,-0.7724725996431,0.59912459163915,3.74962778622618
"TMEM30B",0.0886337237892523,0.229440752294593,-2.42324286411667,3.78891529529798,3.74962778622618
"TMEM33",0.0353545262252734,0.177882226766822,-3.34232885451711,6.47414394933316,3.74962778622618
"TMEM35",0.185164518654495,0.29627881989895,-1.68651055906362,2.11465720647958,3.74962778622618
"TMEM37",0.143965261694903,0.271088822522078,-1.9381832467386,2.64169139398738,3.74962778622618
"TMEM38A",0.524932521015373,0.463764024344696,-0.64448555605067,0.443123007795042,3.74962778622618
"TMEM38B",0.00340231904892803,0.123348680296188,-5.68329800665211,17.2895476887914,3.74962778622618
"TMEM39A",0.0348033063288006,0.17681726475581,-3.35804288726653,6.52639767163434,3.74962778622618
"TMEM39B",0.9018566839906,0.586541462714565,-0.10329965847176,0.0162343130156895,3.74962778622618
"TMEM41B",0.378423406168455,0.399651271429155,-0.971741588092512,0.872600828579347,3.74962778622618
"TMEM42",0.819537314457996,0.562953326661579,-0.19901534863413,0.0557039352545893,3.74962778622618
"TMEM43",0.182880634288008,0.295257016927788,-1.69892161061265,2.13957078970352,3.74962778622618
"TMEM45A",0.416004819445268,0.417336498414115,-0.87705843358301,0.73825608493683,3.74962778622618
"TMEM47",0.0197476416329526,0.154117277677023,-3.92472120575481,8.56932141728265,3.74962778622618
"TMEM48",0.0242369546816886,0.161794894075083,-3.71987675761691,7.79420196388589,3.74962778622618
"TMEM5",0.0927855073578418,0.23273587794228,-2.37746482209881,3.67307977592022,3.74962778622618
"TMEM50A",0.762122094742522,0.546523774473654,-0.271648506809942,0.0983252080875019,3.74962778622618
"TMEM50B",0.324817181472992,0.372719968251634,-1.12449277346995,1.10512219195663,3.74962778622618
"TMEM51",0.948069090279503,0.599782106738615,-0.0533278993410664,0.00452538021135706,3.74962778622618
"TMEM53",0.074447858374276,0.2174794625984,-2.59765628622589,4.24513657376617,3.74962778622618
"TMEM55A",0.452942588896127,0.432309734486913,-0.791989896859341,0.624322260241286,3.74962778622618
"TMEM55B",0.309478428191329,0.364478389977508,-1.17286688818373,1.18265475126007,3.74962778622618
"TMEM56",0.013565108262204,0.147943463859888,-4.30025435190759,10.1062537750073,3.74962778622618
"TMEM57",0.017103642960997,0.152809100612432,-4.06846379950824,9.1393974087604,3.74962778622618
"TMEM60",0.190752632417302,0.298898808584105,-1.65677780855997,2.05542665776957,3.74962778622618
"TMEM63A",0.110338539630432,0.247347135262315,-2.20420200640368,3.24909271107057,3.74962778622618
"TMEM63C",0.296047268972141,0.358279993318546,-1.21723614493411,1.25537048922956,3.74962778622618
"TMEM66",0.728177672317106,0.53566742969323,-0.317210205181481,0.129883338060865,3.74962778622618
"TMEM67",0.185644657719621,0.29627881989895,-1.68392087485916,2.10947282610128,3.74962778622618
"TMEM68",0.231608607783333,0.324853998149478,-1.46270636737926,1.6846051957313,3.74962778622618
"TMEM69",0.782367183520221,0.55236390190312,-0.245431104494678,0.0818011153118213,3.74962778622618
"TMEM70",0.0850573601240404,0.227207279227402,-2.46442942509511,3.8945117694125,3.74962778622618
"TMEM72",0.992465176908504,0.608679666107704,-0.00756335327461096,9.51098743084659e-05,3.74962778622618
"TMEM79",0.467466575343085,0.438056347297165,-0.760427429401731,0.583754085873706,3.74962778622618
"TMEM80",0.127811299541056,0.2601768257094,-2.05720032513294,2.90699491739265,3.74962778622618
"TMEM81",0.515161462965,0.458820094912055,-0.663274907135238,0.464985162085355,3.74962778622618
"TMEM85",0.139941446585118,0.267678771004078,-1.96653118253675,2.70394152535129,3.74962778622618
"TMEM86A",0.771040275486858,0.548440864777937,-0.260014668797615,0.0908400539907771,3.74962778622618
"TMEM86B",0.0187268098447792,0.153929601477357,-3.97779910032275,8.77726188695011,3.74962778622618
"TMEM87B",0.499749807879797,0.45178752983135,-0.693647690034324,0.501099172104114,3.74962778622618
"TMEM88",0.78903703542217,0.554107028627383,-0.236942019539328,0.0767197491777546,3.74962778622618
"TMEM88B",0.457234675692757,0.433816792891639,-0.782558506340006,0.612101055439327,3.74962778622618
"TMEM8A",0.421183509041882,0.419236344975173,-0.864686651811007,0.721279632284992,3.74962778622618
"TMEM9",0.282195195656061,0.351847700073444,-1.26515626431479,1.3356047542302,3.74962778622618
"TMEM93",0.0308713531680075,0.169961325887391,-3.47792660702619,6.93259437559714,3.74962778622618
"TMEM97",0.144392593984436,0.271250332360364,-1.93521934203512,2.63521673477086,3.74962778622618
"TMEM98",0.0122594934757381,0.145965764798164,-4.40145466452022,10.5475251709331,3.74962778622618
"TMEM9B",0.365623297172741,0.393926244400778,-1.00615171831219,0.923314118640349,3.74962778622618
"TMF1",0.107517063933337,0.244983472209289,-2.23010570974777,3.31104197186277,3.74962778622618
"TMIE",0.593466877237832,0.4894799693738,-0.521773875693123,0.30986774482031,3.74962778622618
"TMLHE",0.0160977371806167,0.152034663879532,-4.12907656465727,9.38646357612103,3.74962778622618
"TMOD1",0.406728633794627,0.413202824724532,-0.899609063347812,0.769548069960818,3.74962778622618
"TMOD3",0.788849030034888,0.554107028627383,-0.237180319873285,0.0768605544020922,3.74962778622618
"TMPO",0.0478490426797931,0.190095631305917,-3.0397041679752,5.51116985204885,3.74962778622618
"TMPRSS2",0.779019252300178,0.551439419737445,-0.249719519295882,0.0844188044354091,3.74962778622618
"TMPRSS4",0.758653690957469,0.545143470889613,-0.276209875857667,0.101325172313751,3.74962778622618
"TMPRSS5",0.340210852184851,0.381379852639302,-1.07818970010278,1.03264130592485,3.74962778622618
"TMPRSS6",0.188384942070711,0.297746987093034,-1.66926784534877,2.08022997215674,3.74962778622618
"TMSB10",0.723062154872722,0.534096369195969,-0.324260092506346,0.13507380285738,3.74962778622618
"TMSB4X",0.717549064702464,0.531876070301753,-0.331913950825786,0.140799002222048,3.74962778622618
"TMTC2",0.257512498136509,0.338773283149829,-1.35668702360374,1.49369013752579,3.74962778622618
"TMTC3",0.487656230058467,0.44630468893666,-0.718144567969586,0.530908325397143,3.74962778622618
"TMTC4",0.168908690945233,0.285437560383182,-1.77839700033334,2.30175306211741,3.74962778622618
"TMUB1",0.291492560507973,0.356116786909747,-1.23274079493074,1.28113836227978,3.74962778622618
"TMUB2",0.472022085753041,0.440078707330728,-0.750729502641622,0.57147988366266,3.74962778622618
"TMX1",0.0419214086995918,0.183248751514686,-3.17195863505897,5.92201043895696,3.74962778622618
"TMX2",0.0912920849957203,0.230985157896936,-2.39369118740952,3.71395455188712,3.74962778622618
"TMX4",0.00653542611482552,0.128755827285545,-5.03051772900867,13.5728205132021,3.74962778622618
"TNF",0.611861184744504,0.496816401066306,-0.491249844510784,0.279450158872218,3.74962778622618
"TNFAIP1",0.57992292601272,0.485050689295929,-0.544860070456789,0.333622826066999,3.74962778622618
"TNFAIP2",0.949340327606441,0.600112886788022,-0.0519879275825563,0.00430617995513429,3.74962778622618
"TNFAIP8",0.414149647234224,0.416776723262371,-0.881527903720856,0.744422454358921,3.74962778622618
"TNFAIP8L2",0.761753273277096,0.546523774473654,-0.272132564076524,0.09864183850201,3.74962778622618
"TNFRSF10B",0.0468625972006087,0.188343009701494,-3.06053542275616,5.57487072799374,3.74962778622618
"TNFRSF11B",0.0501648573113575,0.191826429276839,-2.99244055099498,5.36802372953811,3.74962778622618
"TNFRSF12A",0.00691690618621256,0.13112912895695,-4.97378669224118,13.2789008099445,3.74962778622618
"TNFRSF14",0.181675144461741,0.294351957931563,-1.70553510731398,2.15289211672644,3.74962778622618
"TNFRSF18",0.796047149124678,0.556267604853284,-0.228096862323243,0.071569258479802,3.74962778622618
"TNFRSF19",0.993621190699582,0.608892812176007,-0.00639924083672317,6.81638827965176e-05,3.74962778622618
"TNFRSF1A",0.0541831370590645,0.196740751238596,-2.91538554331727,5.13872705054333,3.74962778622618
"TNFRSF1B",0.0131388933016965,0.147225158390456,-4.33217849308786,10.2441720965485,3.74962778622618
"TNFRSF21",0.313090784420308,0.366404947986507,-1.16126208442594,1.16388786040585,3.74962778622618
"TNFRSF25",0.0519453130097632,0.194166667168184,-2.95756378668584,5.26361631495751,3.74962778622618
"TNFRSF26",0.439161451405671,0.426504063900513,-0.822888162662348,0.66494111262738,3.74962778622618
"TNFRSF4",0.945595414579741,0.598890572012629,-0.0559404815597631,0.00496759776216489,3.74962778622618
"TNFRSF9",0.00215178898020553,0.118565899219507,-6.14145569901586,20.3042304342203,3.74962778622618
"TNFSF10",0.513665983861275,0.458122807689134,-0.666182061608221,0.468400722937476,3.74962778622618
"TNFSF12",0.481341123601008,0.443632430770125,-0.731179063561809,0.547012785999723,3.74962778622618
"TNFSF13",0.00413316946803895,0.126735567251267,-5.48871074065442,16.1143715854578,3.74962778622618
"TNFSF13B",0.171472805675263,0.28780982879835,-1.76333059244048,2.27065605747039,3.74962778622618
"TNIK",0.262304267649262,0.340440893640538,-1.33825012213392,1.46134137477891,3.74962778622618
"TNIP1",0.413058224067586,0.416139309962195,-0.884166717585742,0.748071423254707,3.74962778622618
"TNIP2",0.0838651841389378,0.226000328668083,-2.47854472017888,3.93100348281846,3.74962778622618
"TNK1",0.812405582023957,0.560563366628304,-0.207755578270516,0.0602964393118147,3.74962778622618
"TNK2",0.0496641582449888,0.191561816667375,-3.00247176811467,5.39824510207268,3.74962778622618
"TNKS",0.537523046491775,0.46946215824233,-0.62078364270552,0.416078940091696,3.74962778622618
"TNKS2",0.0175998348798171,0.152846254149514,-4.03986575881062,9.024216004324,3.74962778622618
"TNNC1",0.698781328445565,0.52603682008639,-0.358417420533177,0.161332104068801,3.74962778622618
"TNNI3",0.0123750856989834,0.146249164153818,-4.39207004538099,10.5061024281738,3.74962778622618
"TNNT1",0.590874762704588,0.488804888773889,-0.526151191468838,0.314322987709808,3.74962778622618
"TNNT2",0.098811315334099,0.237516376572054,-2.31454315311304,3.51647868196787,3.74962778622618
"TNNT3",0.710890752783195,0.529822149826054,-0.341236513891612,0.147897378984449,3.74962778622618
"TNPO2",0.0436158381486665,0.184737481873363,-3.13233493429968,5.79731641787878,3.74962778622618
"TNPO3",0.253911352613085,0.337206038528203,-1.37077007834048,1.51857057830159,3.74962778622618
"TNRC6A",0.00762229622225625,0.132030375408312,-4.87667761317437,12.7858709503389,3.74962778622618
"TNRC6B",0.763756273142858,0.546618709513419,-0.269506554922394,0.0969290672771907,3.74962778622618
"TNS1",0.155175787819655,0.278050324395975,-1.86319668971993,2.4798502135209,3.74962778622618
"TNS3",0.105441951210637,0.24366709926921,-2.2495947029872,3.35798200232312,3.74962778622618
"TNS4",0.0617763070123825,0.204371288485618,-2.78423536970469,4.7598865271378,3.74962778622618
"TNXA-PS1",0.515560652292447,0.459011741797445,-0.662500325234846,0.464076602904156,3.74962778622618
"TOAG1",0.155043553254002,0.278050324395975,-1.86404921279734,2.48166719596961,3.74962778622618
"TOB1",0.0327315728379293,0.173125429031735,-3.4194151366915,6.73266557112528,3.74962778622618
"TOB2",0.0231767592826227,0.159651966743362,-3.76460525746118,7.95980079210187,3.74962778622618
"TOE1",0.994081058103632,0.608892812176007,-0.00593652826241098,5.86896728209796e-05,3.74962778622618
"TOLLIP",0.636910607420532,0.505256553747395,-0.451125966977402,0.241250326984778,3.74962778622618
"TOM1",0.409361867333088,0.414389531794673,-0.893155752904225,0.760547573529097,3.74962778622618
"TOM1L2",0.0416182825606091,0.183006255745847,-3.17921572362998,5.94499843394526,3.74962778622618
"TOMM20",0.0757180245799799,0.21830394802205,-2.58073904146548,4.19984108813733,3.74962778622618
"TOMM22",0.0535611339160963,0.196130938677641,-2.926931587433,5.17276566306587,3.74962778622618
"TOMM34",0.160903918154721,0.282358006741901,-1.82694787379042,2.4030815441344,3.74962778622618
"TOMM40",0.161940296086497,0.283120453495713,-1.82052755435424,2.38958386684748,3.74962778622618
"TOMM40B",0.257013650619473,0.338676924876504,-1.35862608024661,1.4971070849787,3.74962778622618
"TOMM7",0.157334146037755,0.279871964513858,-1.84938341658382,2.45048357962412,3.74962778622618
"TOMM70A",0.0269027635204141,0.164112401139993,-3.61552626455013,7.41560731174567,3.74962778622618
"TONSL",0.686576124442675,0.521932419143264,-0.376038172168354,0.175574837776076,3.74962778622618
"TOP1",0.594203237529482,0.489716180766812,-0.520533867416669,0.308609860272667,3.74962778622618
"TOP1MT",0.832135783212704,0.566407465588827,-0.183759650499952,0.0480609931994911,3.74962778622618
"TOP2A",0.954683258793632,0.601613259282192,-0.0463756596994783,0.00344464185572758,3.74962778622618
"TOP2B",0.219601121343998,0.319117331980604,-1.51594246305744,1.78359178098999,3.74962778622618
"TOP3B",0.259289430296864,0.339069925679262,-1.34981034971776,1.48159487703034,3.74962778622618
"TOPORS",0.00891803750984037,0.136904330716351,-4.71967936670358,12.015029213615,3.74962778622618
"TOR1AIP1",0.238506094800089,0.329356071877753,-1.4333604142629,1.63092908075951,3.74962778622618
"TOR1AIP2",0.578425013142877,0.484777874853619,-0.547446363666557,0.33632337181197,3.74962778622618
"TOR1B",0.0914990959368479,0.23110472699834,-2.39142618722108,3.70823682410358,3.74962778622618
"TOR2A",0.0398392499740069,0.181428211164964,-3.22290267239659,6.0843731258728,3.74962778622618
"TOR3A",0.0191023103588569,0.154117277677023,-3.95794599004807,8.69913604611012,3.74962778622618
