"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim0.5Fold18",62.5,0.0547180999402444,-2.90556072958496,5.15417474784241,0.5,3.56249093191588
"Sim0.5Fold19",80.3333333333333,0.000506735749057722,-7.58752089526199,33.4882165280783,0.5,3.56249093191588
"Sim0.5Fold20",107.5,0.0156354325152429,-4.1582156251839,9.63305987793994,0.5,3.56249093191588
"Sim0.5Fold21",108,0.00771564685675651,-4.8645049526433,12.9304120042034,0.5,3.56249093191588
"Sim0.5Fold22",130.5,0.0167653671944836,-4.08843999685921,9.34044564639192,0.5,3.56249093191588
"Sim0.5Fold23",126.833333333333,0.129400836349959,-2.04484043364443,2.89587948848181,0.5,3.56249093191588
"Sim0.5Fold24",175.666666666667,8.8034004375778e-05,-9.33778740476337,57.1279184198346,0.5,3.56249093191588
"Sim0.5Fold25",141,0.00298249881457961,-5.81499380145092,18.4861821996214,0.5,3.56249093191588
"Sim0.5Fold26",179,0.0717652654835288,-2.63435468762015,4.37786921297835,0.5,3.56249093191588
"Sim0.5Fold27",190.333333333333,0.00578386465474966,-5.152683194339,14.4676719028862,0.5,3.56249093191588
"Sim0.5Fold28",227.5,0.000318872551656388,-8.05071905959877,38.7194326101959,0.5,3.56249093191588
"Sim0.5Fold29",227.166666666667,0.00194297900487649,-6.24353291416426,21.4925319696429,0.5,3.56249093191588
"Sim0.5Fold30",264.833333333333,0.00623810780432891,-5.07707837907203,14.0527458305991,0.5,3.56249093191588
"Sim0.5Fold31",247.333333333333,0.0495251217323704,-3.00527522840215,5.45547310682642,0.5,3.56249093191588
"Sim0.5Fold32",274.5,0.0031962565996827,-5.74577496654045,18.0320665644174,0.5,3.56249093191588
"Sim0.5Fold33",241.333333333333,0.000208175548731461,-8.47712884993156,44.1375671507303,0.5,3.56249093191588
"Sim0.5Fold34",358.5,0.00259081360209558,-5.95578332051661,19.4361803122322,0.5,3.56249093191588
"Sim0.5Fold35",368.333333333333,5.50040798981842e-05,-9.80810319551601,65.5819026765027,0.5,3.56249093191588
"Sim0.5Fold36",395.333333333333,0.000117786396491332,-9.04663777311515,52.3982386937799,0.5,3.56249093191588
"Sim0.5Fold37",407.5,0.00116829639401517,-6.75220866476894,25.5368971849626,0.5,3.56249093191588
"Sim0.5Fold38",535.833333333333,0.0171809319263787,-4.06395511905562,9.23908494762996,0.5,3.56249093191588
"Sim0.5Fold39",537.5,0.00113170186238912,-6.78403270633753,25.8085913842259,0.5,3.56249093191588
"Sim0.5Fold40",569.333333333333,0.00125228414277245,-6.68278608095753,24.9521325275485,0.5,3.56249093191588
"Sim0.5Fold41",652.166666666667,0.00384018884694089,-5.56223373470089,16.8678697675757,0.5,3.56249093191588
"Sim0.5Fold42",935.166666666667,0.000198971111504574,-8.52235091209645,44.748918429739,0.5,3.56249093191588
"Sim0.5Fold43",908.333333333333,0.0151234275455111,-4.19151024440301,9.77466940536571,0.5,3.56249093191588
"Sim0.5Fold44",885.333333333333,0.00528082522037246,-5.24367290173904,14.9783512861993,0.5,3.56249093191588
"Sim0.5Fold45",1106.5,0.00108251209800331,-6.8284709221655,26.1918466811842,0.5,3.56249093191588
