"","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"Sim1Fold4",4.5,0.699992068007319,-0.35668627542105,0.160358957305231,1,3.49817709706347
"Sim1Fold5",5.5,0.495712403934254,-0.701759351201797,0.51257779587396,1,3.49817709706347
"Sim1Fold6",9,0.19692401551867,-1.62493733267568,2.00528286796595,1,3.49817709706347
"Sim1Fold7",7.16666666666667,0.203191948574769,-1.59360418721849,1.94366844683722,1,3.49817709706347
"Sim1Fold8",11.3333333333333,0.901660481938042,-0.103517235611627,0.0163352968973922,1,3.49817709706347
"Sim1Fold9",18.8333333333333,0.652769230565368,-0.426531610993709,0.219456823941878,1,3.49817709706347
"Sim1Fold10",27.1666666666667,0.898943370597138,-0.106535238043914,0.0172564336605316,1,3.49817709706347
"Sim1Fold11",30.8333333333333,0.0699277645196742,-2.66029250517796,4.46183433377049,1,3.49817709706347
"Sim1Fold12",36.6666666666667,0.748459525030193,-0.289738151360509,0.110699286246708,1,3.49817709706347
"Sim1Fold13",43.3333333333333,0.385730149657881,-0.952617248148138,0.848217349542926,1,3.49817709706347
"Sim1Fold14",52.6666666666667,0.157443586993622,-1.84868806269572,2.46659426165082,1,3.49817709706347
"Sim1Fold15",58.3333333333333,0.859713781872235,-0.151155756905185,0.0334575456016247,1,3.49817709706347
"Sim1Fold16",56.1666666666667,0.867670288827962,-0.141943488064362,0.0297283898078136,1,3.49817709706347
"Sim1Fold17",83.8333333333333,0.255720439583175,-1.36367046408315,1.51406778224887,1,3.49817709706347
"Sim1Fold18",83.1666666666667,0.63945864469231,-0.447133328244607,0.238200096011128,1,3.49817709706347
"Sim1Fold19",83.5,0.368827627444104,-0.997425878380648,0.914119555664004,1,3.49817709706347
"Sim1Fold20",86.6666666666667,0.78331574974933,-0.244219407892497,0.0812565476166302,1,3.49817709706347
"Sim1Fold21",89.6666666666667,0.0334452110067278,-3.39784667136521,6.75404558666941,1,3.49817709706347
"Sim1Fold22",110.833333333333,0.0593637157812522,-2.82407208468908,4.92901187498722,1,3.49817709706347
"Sim1Fold23",131.833333333333,0.0481451037066458,-3.03353583424411,5.56040026383258,1,3.49817709706347
"Sim1Fold24",145.833333333333,0.758305483583015,-0.276668961885048,0.101870642749709,1,3.49817709706347
"Sim1Fold25",188,0.0487325853201944,-3.02140736955919,5.52277758326121,1,3.49817709706347
"Sim1Fold26",191.333333333333,0.376757669572041,-0.976153084490856,0.882618888058016,1,3.49817709706347
"Sim1Fold27",183.166666666667,0.771510774244226,-0.259404641956635,0.0906669267453568,1,3.49817709706347
"Sim1Fold28",221.166666666667,0.399098891586739,-0.918546044213342,0.799265201452198,1,3.49817709706347
