"","Feature","MnCnt","Pval","LogPval","F.stat","Fold","Den.df"
"19","ERCC-00043",48165.25,5.76082690551256e-25,-55.8135463004623,1390.26935384708,0.5,21.3128309770922
"20","ERCC-00044",3102.375,1.76786072539492e-11,-24.7586658370511,119.477799077125,0.667,21.3128309770922
"21","ERCC-00046",204700.25,3.6360672759809e-25,-56.2737246459621,1438.81886904511,0.5,21.3128309770922
"22","ERCC-00051",528.75,0.707513841282814,-0.34599808600549,0.143748892795516,1,21.3128309770922
"23","ERCC-00053",1505.125,0.86019473788776,-0.150596475963744,0.031611662203847,1,21.3128309770922
"24","ERCC-00054",290.25,0.00110157321076126,-6.8110159293266,13.3041964746778,0.667,21.3128309770922
"25","ERCC-00058",101.75,0.00126306835223549,-6.67421131812687,12.923548171994,0.667,21.3128309770922
"26","ERCC-00059",855.5,5.14681970146758e-13,-28.295227218695,162.543973033207,0.5,21.3128309770922
"27","ERCC-00060",12989.5,0.129678243751915,-2.04269894458354,2.44148242180761,1,21.3128309770922
"28","ERCC-00062",1950.375,2.3007668039039e-22,-49.8236295854953,887.264898506208,4,21.3128309770922
"29","ERCC-00067",85.5,0.136090631433053,-1.99443420760105,2.35869788850153,1,21.3128309770922
"30","ERCC-00069",188.5,4.92349327794752e-08,-16.8266624495472,55.3444433957431,0.5,21.3128309770922
"31","ERCC-00071",2340.875,4.26011470256058e-12,-26.181725030526,135.47756812935,0.667,21.3128309770922
"32","ERCC-00073",51,0.578827316017647,-0.546751091113046,0.315630000152668,1,21.3128309770922
"33","ERCC-00074",703025.875,7.42631843661118e-19,-41.7440865307409,479.269448516237,0.667,21.3128309770922
"34","ERCC-00076",8609.375,7.95413526845979e-17,-37.0702546279139,332.735941464411,0.667,21.3128309770922
"35","ERCC-00077",70.75,0.000142966496859124,-8.85290024285245,19.5023008774616,0.5,21.3128309770922
"36","ERCC-00078",3255.5,1.04339815917297e-19,-43.7066339195405,557.409797123175,0.5,21.3128309770922
"37","ERCC-00079",4246.125,6.13199061914674e-19,-41.935597335698,486.409724582595,0.5,21.3128309770922
"38","ERCC-00084",1711,1.16246443986875e-12,-27.4804788472773,151.610616989824,0.667,21.3128309770922
"39","ERCC-00085",189.375,1.9842102165361e-08,-17.7354597847872,60.9419004535781,4,21.3128309770922
"40","ERCC-00092",7139.375,2.46069135993558e-29,-65.8745253457434,2933.09589244556,4,21.3128309770922
"41","ERCC-00095",1605.125,7.00813315148847e-21,-46.4072155994944,685.053336814613,4,21.3128309770922
"42","ERCC-00096",482454,0.235769132708874,-1.44490220399013,1.4697434204693,1,21.3128309770922
"43","ERCC-00099",1073.125,4.62937091533078e-09,-19.1908448494985,70.7239398220507,0.667,21.3128309770922
